mean_gray,median_gray,std_gray,min_gray,max_gray,contrast,entropy,h_mean,s_mean,v_mean,h_std,s_std,v_std,l_mean,a_mean,b_mean,l_std,a_std,b_std,edge_density,laplacian_var,bright_ratio,dark_ratio,id,label
65.37144088745117,63.0,29.714349458487295,0,137,29.714349458487295,4.670523,47.69190979003906,52.290199279785156,69.93535995483398,47.210972462729764,31.03664861426183,30.37697891096299,69.7979621887207,127.42210388183594,132.66272354125977,33.377361798183614,4.236420134858296,4.101398202578246,0.00394439697265625,224.86511206626892,0.0,0.3928260803222656,06dc5321-1f6b-41bb-984b-d7228d2701ee,0
68.21416091918945,60.0,48.646485503880506,2,192,48.646485503880506,4.962347,64.4111442565918,80.10863876342773,75.46343612670898,55.30851423597318,47.69954116715196,48.48944659436222,71.6968002319336,128.41645050048828,133.19372940063477,53.62297353320435,5.4876563877984745,8.503222685385207,0.03148651123046875,256.6306261503487,0.0,0.4147911071777344,06e75da6-87c1-4595-98f5-5347763d6a17,0
64.82765579223633,59.0,41.41776633871574,0,187,41.41776633871574,4.9664187,50.85757064819336,128.11965560913086,77.51668167114258,37.03615067594388,65.19440005313629,44.17258509422905,71.58478546142578,124.4325180053711,134.50180053710938,45.42806088379044,10.913630525686752,11.199397430243584,0.027095794677734375,255.91192635311745,0.0,0.3915138244628906,07200cd9-9485-4512-8f4a-e7137d157cca,0
63.45827102661133,68.0,36.61545683318639,0,148,36.61545683318639,4.751356,55.956417083740234,70.02857208251953,68.0663070678711,37.20619047735567,44.118082255080864,36.73101957211807,68.10479736328125,124.45498275756836,133.62673950195312,41.274618258953254,4.507555553295812,5.818956036481462,0.0289764404296875,238.6508409826638,0.0,0.3597831726074219,0792b34d-4808-4736-a1aa-88ed2e640219,0
40.93612289428711,35.0,34.28369707067448,0,154,34.28369707067448,4.515725,86.83831405639648,80.83842086791992,45.4344367980957,53.05397595854977,68.1002276813858,34.54831978126785,41.92576217651367,128.1298599243164,128.07757568359375,37.85063532154819,4.293678369030176,3.6691242298266356,0.013210296630859375,228.1656493411865,0.0,0.7187423706054688,081d6f0e-87be-46ee-9a82-2e50124606a7,0
79.57211303710938,86.0,33.42598991298543,0,180,33.42598991298543,4.783513,44.909912109375,75.09077072143555,85.03208923339844,21.74878421624651,49.14708056663933,33.393474941152164,87.09943008422852,121.75589752197266,137.40419387817383,36.79937880006541,4.964241288264656,4.914587172210001,0.03974151611328125,257.0393816260039,0.0,0.21447372436523438,0863435c-fd84-4689-be57-992ca6ebc4cb,0
60.40217208862305,57.0,31.665740972199085,0,187,31.665740972199085,4.79178,87.34081649780273,44.297428131103516,64.69468307495117,52.37693580679489,38.73555968071917,31.907717102531038,64.01873397827148,128.10700607299805,128.04212951660156,35.23209683975398,4.151312568855262,3.776792674877283,0.015903472900390625,234.45316988693958,0.0,0.390869140625,0a00b754-a538-48e3-8a4d-3ff7d4387eda,0
51.83106231689453,37.0,50.2047307868932,0,206,50.2047307868932,4.580705,56.830562591552734,109.49114608764648,58.48441696166992,30.637023253364017,47.9102552776375,51.96468791464898,55.24763870239258,119.89105987548828,136.52515029907227,54.347824392785796,7.120952028619508,6.327839916923814,0.016796112060546875,235.47971619117016,4.1961669921875e-05,0.7365036010742188,0a8f43f8-e87c-4047-945f-568f012468bd,0
41.41063690185547,30.0,34.281966867944355,0,184,34.281966867944355,4.575011,60.09896469116211,110.82088470458984,49.13846206665039,43.4501904534584,61.89846245393455,36.606422125737055,43.110965728759766,126.85840606689453,133.31132125854492,38.6979821873243,8.073511057574617,9.269003603319142,0.02391815185546875,239.68169148241577,0.0,0.6926345825195312,0aa5ca8b-e469-46dc-9a6b-137174da67cf,0
92.8855972290039,83.0,63.168196934062635,0,213,63.168196934062635,5.2187057,50.232215881347656,102.9813461303711,103.05833053588867,53.713628273879515,49.782813777467375,62.27712290265363,97.87283706665039,127.9595947265625,141.8000373840332,67.78397939062421,7.347951660017945,11.842997127490035,0.02553558349609375,247.98990991339087,0.019748687744140625,0.3372230529785156,0b0c83bf-06a7-4f3e-9bd5-6a3477271963,0
48.23080062866211,48.0,32.121274078627565,0,187,32.121274078627565,4.5406704,42.46897506713867,125.78731918334961,55.82554244995117,45.444513870436964,44.99475386690458,33.23471891470355,50.89925765991211,127.55678939819336,139.2746238708496,36.682720048171525,5.3060437907052505,9.0942002128846,0.006793975830078125,221.49639293049404,0.0,0.5110244750976562,0c3fab85-eb1d-4864-a2d5-29c1b39f4b36,0
54.41189193725586,42.0,40.34409100911919,0,201,40.34409100911919,4.770686,34.069854736328125,138.34339904785156,63.710594177246094,34.938077417290636,44.43866476977232,44.098701742436695,57.90029525756836,127.06809997558594,144.47725677490234,45.663073772692336,5.816096771548811,14.342184064222586,0.014270782470703125,226.78033726544527,3.814697265625e-06,0.626007080078125,0c9f0edc-1742-4783-afae-6c73d4a918e5,0
74.3427619934082,71.0,45.83653050806638,0,220,45.83653050806638,5.080506,58.99374008178711,80.99746704101562,80.19083023071289,32.23517431853569,66.97140799037321,46.256443243684444,80.5324821472168,122.86016464233398,132.99773025512695,49.793427549716654,5.809430714519208,5.545559802782468,0.0328521728515625,261.0845236869063,0.002994537353515625,0.3184394836425781,0d09f858-a218-4eb6-b1a9-b2cad37ccec7,0
69.17225646972656,74.0,36.567174033657,0,165,36.567174033657,4.772347,58.94089126586914,77.27326202392578,75.27166366577148,34.42574153094101,47.505047064153636,37.03965440996953,75.38703536987305,122.10336303710938,134.9461898803711,41.5500892306956,6.2538773602581434,5.5400262222125685,0.018733978271484375,227.15009684715187,0.0,0.27863311767578125,0df1992d-cb10-4406-831a-3f4dd0589105,0
76.43532180786133,79.0,37.59850878605526,0,183,37.59850878605526,4.803982,28.191341400146484,92.6923828125,86.28080368041992,34.133061585489436,42.01941930194413,38.378766139627785,81.61302947998047,129.88585662841797,138.6778106689453,41.11290421333333,4.298331873952271,5.687530815661147,0.006923675537109375,223.23176552070072,0.0,0.23111343383789062,0e263a63-a02a-4df4-8ff5-31367521b498,0
86.90694427490234,82.0,40.26000852120665,2,183,40.26000852120665,5.032044,32.1535758972168,87.95843887329102,94.85265350341797,23.41178489916438,42.74423982915599,40.98680919469801,93.7659912109375,125.83906936645508,141.04087448120117,42.95393738667026,5.5544539371065795,6.601201632938533,0.039775848388671875,261.0278958745621,0.0,0.17318344116210938,0e6f433f-f1f6-4679-9a21-8de1467dfeca,0
90.67009735107422,66.0,55.6830556741062,4,194,55.6830556741062,4.8017817,73.5579719543457,45.270328521728516,96.3377685546875,61.51117099318387,31.771337002948737,55.21837545015822,95.17191696166992,128.94681549072266,130.8892059326172,59.76124049539367,5.3411682322521,5.215328020990367,0.01683807373046875,234.4169647739618,0.0,0.34748077392578125,0ed6d2cf-c231-4961-8794-599e0e1634d0,0
78.77764129638672,46.0,56.89599170716502,12,220,56.89599170716502,4.766417,63.21993637084961,58.2612190246582,84.44048309326172,49.53514980305981,26.635121853085728,57.867843528780355,82.60685348510742,126.38406372070312,133.80654525756836,61.330139637958034,5.676858009515254,7.9591821605138575,0.037082672119140625,287.8872235020244,0.00771331787109375,0.515289306640625,1023930c-431f-4d39-9550-8e9ae0d3e2ac,0
47.87677001953125,27.0,49.465442160972415,0,191,49.465442160972415,4.1921096,78.36396408081055,72.36311340332031,53.362667083740234,52.52825424749737,40.726841341141885,51.555310514611406,47.80892562866211,128.07181930541992,129.93537521362305,53.561488967516404,4.500909017488233,6.927247368297551,0.015697479248046875,238.1658357118722,0.0,0.7992820739746094,1042183f-cb97-4ae8-8040-ba64b74def07,0
51.9749755859375,52.0,32.48668561312263,0,195,32.48668561312263,4.737435,37.655513763427734,127.67586135864258,60.38177490234375,38.35427148351156,47.903409197681995,35.27379686710093,55.538604736328125,127.41996383666992,140.50530624389648,36.806242552242004,5.764301182809033,8.642449155776502,0.051403045654296875,275.4363138321205,0.0,0.47211456298828125,10437176-4421-47cf-88cf-08d5dba1d9cd,0
67.16109848022461,68.0,47.74816106680808,0,172,47.74816106680808,4.9389277,52.410701751708984,91.07183074951172,73.46692657470703,47.06097424296352,56.77247394524001,48.51061475760985,71.31402969360352,127.15526962280273,135.1773681640625,52.478729798889994,4.532764706987606,7.459939675239018,0.031414031982421875,237.215790171118,0.0,0.39806365966796875,122a90ad-4a6f-404f-b2dd-5ddcfb16a83e,0
47.30031204223633,41.0,41.64695847589899,0,204,41.64695847589899,4.5747094,45.45022964477539,141.67193603515625,56.13619613647461,44.53998332357653,61.693062930482256,43.793190890591006,49.44554138183594,127.90361404418945,135.90363693237305,45.20911877180494,4.851569425590168,10.006221509112326,0.010082244873046875,213.97294381796382,3.0517578125e-05,0.6960678100585938,12cb1fe4-2490-4eee-9aed-2ef75df89d92,0
40.78071594238281,35.0,25.117298876116298,1,196,25.117298876116298,4.3838215,50.406951904296875,93.02999114990234,45.03058624267578,28.725054881844386,46.51352536823368,25.800007584999967,42.764892578125,123.16767120361328,134.52594757080078,28.837896369910258,4.5250876486351554,4.759806700806062,0.011493682861328125,241.84853503335034,0.0,0.7120018005371094,130ea6f9-2dc7-4fa9-b4fb-1df73ab52fc1,0
85.32507705688477,81.0,50.72207643511122,4,223,50.72207643511122,5.1376624,51.47261047363281,66.87655258178711,90.8036994934082,43.261874706229925,40.33965614015787,50.19382922678625,90.87321472167969,125.15776443481445,135.6487159729004,54.798849188578906,6.00782721073071,6.3588855925262475,0.01454925537109375,235.66109608113766,0.014049530029296875,0.3121795654296875,138967d1-0f07-49e8-b5ff-d4a10d4e0a88,0
63.26494216918945,61.0,41.13487296612476,0,211,41.13487296612476,4.9861164,44.87321472167969,105.28538513183594,71.8648567199707,40.847811095354615,57.014381594346915,41.53140666482709,67.92531967163086,126.4173583984375,137.7804298400879,45.62478574867471,8.447706060669283,6.7461697374341725,0.0720672607421875,322.18423990136944,0.00067901611328125,0.38983154296875,139942e7-d679-4d62-9219-b7496b74a9c9,0
39.706077575683594,35.0,33.976880531235864,0,186,33.976880531235864,4.513978,36.55147933959961,168.96009063720703,46.459861755371094,35.46620381691926,56.797804824568125,35.42326947458371,42.021018981933594,126.15166091918945,140.83758544921875,37.82797868603927,5.2606766237400695,9.61275526446173,0.00341796875,198.71160159236751,0.0,0.6937332153320312,13e7bb0d-2679-4d5e-ad08-b9062cf005b4,0
49.00508499145508,36.0,39.75213388061752,0,184,39.75213388061752,4.7570305,62.98977279663086,118.38828659057617,58.892852783203125,33.912215933412824,66.57873888601556,43.65819069347402,52.859107971191406,124.72807693481445,134.77057647705078,43.79197938431396,11.342723874956352,8.465770692409139,0.023693084716796875,236.6052643097355,0.0,0.6582069396972656,153e3cf2-0227-44c2-ab75-53296ced7127,0
69.72720336914062,82.0,30.114289450444044,0,130,30.114289450444044,4.474433,45.04158401489258,71.12869644165039,74.34474182128906,29.621527854970964,54.95809287292971,30.384907240489937,75.86349105834961,124.25697708129883,134.66241836547852,33.77030820003431,4.435728655059729,4.698821254088689,0.02159881591796875,226.2294685671659,0.0,0.26982879638671875,161529ba-1198-42e4-9269-8c8738a4afb1,0
40.446388244628906,29.0,33.27502821902562,2,174,33.27502821902562,4.3157353,63.55167007446289,86.13803482055664,45.862972259521484,42.38348610355594,42.64902542852317,35.83178206901461,41.183109283447266,125.69216537475586,131.76722717285156,37.15008465903766,5.5668721259425835,5.614230617516881,0.025585174560546875,237.64813159353798,0.0,0.7921981811523438,161ac818-0da3-4c91-b02d-d187901e7bb7,0
66.98477172851562,49.0,50.84966512206846,0,230,50.84966512206846,5.065057,74.92530059814453,88.03729248046875,77.37540054321289,34.21067486167951,51.0003551930311,56.32499463768142,71.97916412353516,123.77274703979492,132.10952758789062,55.54712656366244,12.01317935406394,8.613288611616506,0.035221099853515625,257.82717750873417,0.01462554931640625,0.5037155151367188,1629a625-9c9b-4455-83dc-ee48ce8d91d8,0
62.56814956665039,50.0,46.75450261543002,1,197,46.75450261543002,4.754814,70.59753799438477,80.78092193603516,69.20753860473633,60.00590003095287,42.872578915529395,46.829610261462605,65.16642379760742,128.63549041748047,133.22021865844727,52.29278902006267,5.719670339885532,8.052538017239224,0.018070220947265625,227.11309050204,0.0,0.4986114501953125,17440a47-e24d-4251-8984-235349f026bc,0
61.33070373535156,37.0,46.92440091480914,13,206,46.92440091480914,4.3782125,56.79541015625,68.021484375,66.28078842163086,45.65389582199765,29.609992817494902,48.438145432894565,64.3402099609375,125.28857421875,135.51144409179688,51.512643418156394,5.494291616047273,8.9707496179559,0.029819488525390625,253.75967945995217,7.62939453125e-06,0.6779899597167969,176aaaef-2d6f-4cd4-808f-785095733b61,0
62.10927963256836,65.0,39.99529984832912,0,138,39.99529984832912,4.777967,89.04119110107422,65.25547409057617,66.66785049438477,44.27088681908541,67.65029450088646,40.04558637830073,66.08894348144531,127.15734481811523,127.5193099975586,44.57003905283645,3.9641225667452664,3.6081859411764885,0.01650238037109375,228.21919056364277,0.0,0.4012489318847656,186d6b46-2ce3-42b1-afc8-c8246bcb85ac,0
55.60272979736328,56.0,38.365082766469946,0,132,38.365082766469946,4.63371,79.15775299072266,111.95891952514648,63.64017105102539,26.17494897138412,59.14805571598492,39.98527787195984,61.56242752075195,118.81591796875,130.68414688110352,44.05232839389202,6.954834580007138,4.315309655319886,0.004016876220703125,220.53566714166664,0.0,0.461334228515625,1a19d004-a3fb-45a9-a807-6697088ea685,0
38.42794418334961,26.0,28.536618913151624,5,165,28.536618913151624,4.0736012,52.885929107666016,84.43713760375977,42.94224166870117,46.563629011278,40.870121380227985,30.07335357352131,38.555641174316406,126.66789627075195,132.95077514648438,32.78616156093245,4.745514360466375,5.180969835348635,0.012851715087890625,220.619987133643,0.0,0.7846794128417969,1a2515b3-a91e-4884-9975-4d2c85853bca,0
60.44343566894531,43.0,49.13051581107899,0,212,49.13051581107899,4.9631147,87.04740905761719,58.5274543762207,65.06620407104492,52.73155131329947,54.27952547155678,49.525070470304264,62.808433532714844,128.11550903320312,128.08276748657227,52.756732019894706,4.586907466061783,3.8185842494143682,0.023281097412109375,250.44128712353995,0.01116180419921875,0.5592918395996094,1a9de35c-22d7-4d99-bf2e-de7548bc7989,0
71.11668014526367,52.0,54.914580027907036,0,189,54.914580027907036,4.990836,53.11784744262695,91.54702758789062,77.46982955932617,36.70661443091724,56.06322044986078,55.719866400966716,75.79850006103516,123.38972091674805,135.01830673217773,59.69761098718141,6.892123988270637,5.591180186286243,0.064422607421875,265.26838669902645,0.0,0.4812660217285156,1c2c6725-5754-4a87-9805-9320a5368045,0
54.800804138183594,57.0,37.84305256941266,0,151,37.84305256941266,4.754176,70.10044860839844,81.6787109375,58.96368408203125,36.916645029290954,73.06388405303919,38.21623556192079,58.5716667175293,124.63026428222656,129.87006378173828,42.546544229741116,4.152521849541146,3.68783521908309,0.009796142578125,219.56977830262622,0.0,0.4590339660644531,1c496505-b328-4409-9705-eae571a122c0,0
69.4141960144043,52.0,46.77146753323736,9,193,46.77146753323736,4.7835455,60.87221145629883,60.8751220703125,75.86316680908203,47.91818099530584,31.534400563026026,48.95554397381466,72.88740921020508,127.59476852416992,131.88186645507812,50.96156433020653,4.669338051630111,7.03708732313279,0.0219268798828125,256.8806304996833,0.0,0.472625732421875,1cb6984d-925e-4809-b79c-a89f9de92b75,0
88.41157150268555,91.0,40.01599603001777,0,213,40.01599603001777,5.018129,34.402042388916016,95.10241317749023,95.60365676879883,21.698484298096744,44.73538529901012,40.318809279778165,96.02523040771484,123.36152267456055,142.9735450744629,43.47436562310944,5.763474022427324,6.818991701394158,0.06439208984375,303.8440153149422,0.00597381591796875,0.1790618896484375,1d9c958f-19dc-442f-a735-d54ddb3ab2a9,0
47.836463928222656,48.0,22.37505909223397,0,172,22.37505909223397,4.4790006,51.99365997314453,66.9815559387207,51.644020080566406,42.343449979066925,45.216432874973286,22.595520428476057,50.62678527832031,125.9771957397461,132.55895233154297,25.905841978938504,4.2607499884129725,4.179540990545328,0.013042449951171875,227.6853073141392,0.0,0.522308349609375,1ed0a05b-1779-400c-908e-3c595aab6c8a,0
65.51008987426758,65.0,44.109124429206645,0,192,44.109124429206645,5.0111303,56.904296875,93.34743881225586,71.65702056884766,32.843761324313434,64.71084101738106,45.32952723922221,71.09430694580078,121.82741928100586,134.69495391845703,49.060849011819194,6.4081204621247085,5.473665719349168,0.041461944580078125,249.154412265867,0.0,0.38995361328125,20664d04-13cf-433c-8caa-d67dd10e12f1,0
40.03252029418945,34.0,24.604902849204585,1,149,24.604902849204585,4.405223,54.799537658691406,143.9775276184082,46.95827865600586,23.628175528431175,58.17002108259575,27.229941357271084,43.660736083984375,119.29305648803711,135.91899490356445,29.974463416785227,6.1358339744931145,6.726950634619763,0.00626373291015625,220.26194675172155,0.0,0.6481285095214844,20c49e44-1b0f-4b92-b6c5-e14fd9a88884,0
48.83135986328125,31.0,46.71921691689116,0,193,46.71921691689116,4.774669,47.7269287109375,111.82623291015625,53.95332717895508,44.25830286718959,69.29248805215087,47.833999485699735,50.64268493652344,127.10004425048828,133.71022033691406,50.81209005728221,4.357053838306037,5.8087359893719634,0.021026611328125,256.17323224931897,0.0,0.6286392211914062,21084e7c-142a-4270-9362-6e20dcd98f43,0
58.397003173828125,55.0,37.730150022963876,0,189,37.730150022963876,4.81861,53.27301788330078,87.6609992980957,63.56672668457031,37.39050920952803,52.27363449876884,38.48671784688502,62.85892105102539,123.11663436889648,135.30340957641602,42.76170605911169,5.548534531186366,6.03037669525733,0.018375396728515625,239.77405851706862,0.0,0.4650764465332031,215336bb-3004-432f-bd52-912c8dac880b,0
69.5826301574707,46.0,55.36852115069788,8,220,55.36852115069788,4.8697534,63.35133743286133,68.30610656738281,74.90800476074219,35.86260572698284,37.12860659074724,56.3246341699473,73.4232406616211,123.40733337402344,132.38077926635742,58.93085130581844,5.3540870465008545,5.740241350958657,0.015857696533203125,232.05529006184952,0.051342010498046875,0.5307350158691406,216e2396-77c0-43e3-916c-cbf6e0059048,0
57.739410400390625,54.0,33.378327313316525,2,214,33.378327313316525,4.704333,53.42708969116211,84.15335845947266,63.035728454589844,36.55210879906442,39.41142766194635,34.265659921515116,62.08396911621094,123.00188827514648,136.60073852539062,38.35880385942583,5.574611573412692,7.333999640313019,0.0209503173828125,260.3616517148912,0.000209808349609375,0.4551277160644531,2213abf2-2728-4da2-b57b-a6be40e014f5,0
61.800228118896484,56.0,43.497945765359034,0,161,43.497945765359034,4.7248454,42.36070251464844,107.38715744018555,66.56452941894531,31.928497981530086,83.2267712786857,43.76481928582686,66.44416427612305,125.02046585083008,135.40790557861328,48.06633199518203,4.848467964653584,5.480155049545694,0.013744354248046875,211.29602280944528,0.0,0.450347900390625,228c6075-f69d-4072-a40a-258fcb66057f,0
54.99443435668945,47.0,43.76164016117454,0,218,43.76164016117454,4.8597846,61.35447311401367,105.42610168457031,62.2469596862793,35.66215982604893,60.821905098977744,46.788670302967034,58.92608642578125,123.63698196411133,132.96968841552734,48.59208831794007,7.158208484674283,6.474092098536074,0.0360107421875,267.842537133125,0.0076446533203125,0.5179214477539062,22e6b642-c7ed-4cba-87a3-2709f701bc45,0
44.54384231567383,37.0,36.89093284340913,0,184,36.89093284340913,4.683827,53.0666618347168,105.81766128540039,49.12472915649414,39.91144993703563,58.914818110284564,37.45718954927405,46.82636642456055,124.74545288085938,134.4698486328125,41.0217505526542,4.869269726901242,5.996210708471539,0.012203216552734375,221.4359708023112,0.0,0.6609420776367188,2310afbb-104b-459d-a84c-399c73adfc18,0
79.26767349243164,74.0,40.160288786187465,0,214,40.160288786187465,4.9901257,44.1215934753418,80.62874221801758,84.400146484375,25.53973353868818,51.18375604107762,40.13148794203167,85.9456558227539,122.85017776489258,138.13185119628906,43.27126595648666,4.582923944185598,6.900848816133483,0.00811767578125,220.72360614068748,0.000957489013671875,0.2408294677734375,23301f5c-204e-4bdf-906f-a70a84cacaa6,0
60.99711608886719,50.0,41.26198305893111,0,191,41.26198305893111,4.865312,39.67450714111328,82.20957946777344,66.01154708862305,38.290194715736675,52.25419635272043,41.386287569231584,64.53906631469727,126.82894897460938,134.83524322509766,44.694919292398474,4.572597282138782,4.780828780980706,0.006805419921875,219.75729751586914,0.0,0.4828224182128906,238952dd-aabc-459a-b739-20f7add01885,0
67.46820068359375,57.0,46.657646752941005,0,217,46.657646752941005,4.9871497,46.20024490356445,90.48677444458008,72.8604736328125,30.868874226762284,46.03523506051502,47.59969471278959,72.6205825805664,122.40530014038086,138.04398345947266,50.402870907254034,5.6102396522458005,6.802120279486493,0.01161956787109375,220.09058121073758,0.01851654052734375,0.4194984436035156,251f9a59-ac3d-4a74-9de8-4a81292a0241,0
91.53433990478516,98.0,51.78177809219756,0,213,51.78177809219756,5.1904936,50.867820739746094,62.66814041137695,97.47025299072266,42.13844388103842,37.250341369042076,52.37322783948746,97.35455322265625,125.81779861450195,135.75625228881836,55.8900822641308,4.883090037122003,7.491528177377704,0.0174102783203125,241.37181264055835,0.01087188720703125,0.3066596984863281,25d69a7d-a436-4f33-becb-52fa8f1089af,0
70.4049072265625,70.0,39.39182726176446,0,171,39.39182726176446,4.9390516,40.421104431152344,92.25101852416992,78.05785369873047,42.51191994319704,52.76484829989029,40.757427385452125,75.40180206298828,128.09895706176758,137.3197898864746,43.371033333287095,4.644131226063388,7.014731218194916,0.02301788330078125,226.79825670545688,0.0,0.2796440124511719,2618606a-3cde-45e3-8b55-c7ac31fc5736,0
94.57595825195312,92.0,46.78374448637289,0,234,46.78374448637289,5.096818,40.98462677001953,67.0103759765625,99.96631240844727,25.069443655173387,37.40724336469159,46.8753901963284,101.84955215454102,123.1291275024414,138.46952056884766,48.9692740927776,4.815793595891588,5.892299576166529,0.017597198486328125,224.63858417089796,0.033443450927734375,0.22832870483398438,26345a99-2986-4d5b-b499-0b13a31aebda,0
52.55148696899414,39.0,42.54231036909907,0,225,42.54231036909907,4.803524,50.44174575805664,95.15692520141602,57.435523986816406,38.304413949958054,52.411096395616305,43.39882347456595,55.356895446777344,124.50266647338867,135.22172927856445,47.15532526486677,5.209561835307863,6.408300746481047,0.0230712890625,235.54695594239456,0.012981414794921875,0.5672187805175781,26e8159f-087b-4e0d-ac9b-ce5da64786da,0
45.275413513183594,35.0,29.537140674006892,8,173,29.537140674006892,4.148124,85.13766098022461,64.16802978515625,50.92353057861328,41.59565764781207,29.762347223563346,32.777029347621465,47.035037994384766,125.59769439697266,127.40951156616211,34.004709432377226,5.084984867254799,4.717850766975874,0.003086090087890625,216.2515661285579,0.0,0.7418327331542969,2793d8e9-ea51-4f63-8337-c6da77c130d3,0
74.60483169555664,75.0,45.43675569746603,0,202,45.43675569746603,5.0279207,39.35622787475586,112.49726104736328,82.2006721496582,24.28754761651411,53.921787843404225,46.808123380826636,80.43252944946289,123.87013244628906,141.03402709960938,49.38897664282876,5.600827915095121,7.52117232454463,0.045177459716796875,263.9189751441445,1.52587890625e-05,0.3313331604003906,2834f446-a579-4bfd-8f6f-2c8d2f4c7480,0
65.67028427124023,66.0,38.93135723714305,0,195,38.93135723714305,4.9163675,49.75174331665039,94.62628173828125,72.27119827270508,38.42996497771321,41.614763144114384,39.9712740127849,70.91472625732422,124.01879501342773,139.1191749572754,43.333475856628816,5.927433643064192,9.310978063382747,0.059062957763671875,283.67473293747753,0.0,0.3470611572265625,2918bbbe-9c83-4978-81a9-0fb857df184c,0
88.05330657958984,96.0,46.353575046354365,0,214,46.353575046354365,5.1211195,43.351226806640625,125.7154426574707,97.90666580200195,19.024558192318533,64.87968620309762,48.34288458681399,97.28778457641602,116.48377990722656,146.30241012573242,51.208033065780256,7.391780327700827,8.292669160532093,0.0138702392578125,226.78284410304332,0.000240325927734375,0.24802017211914062,296ab6a9-c21a-4458-9e5b-4a8f7785c777,0
